Date,Item Code,Wholesale Price (RMB/kg)
7/23/2020,102900005118831,4.05
7/23/2020,102900005119944,10.03
7/23/2020,102900005119975,2.8
7/23/2020,102900005123880,3.52
7/23/2020,102900005125808,7
7/23/2020,102900005125815,5.63
7/23/2020,102900011000328,5.11
7/23/2020,102900011001219,11.8
7/23/2020,102900011001561,1.44
7/23/2020,102900011001806,3.2
7/23/2020,102900011008522,5
7/23/2020,102900011009444,4.63
7/23/2020,102900011009970,4.77
7/23/2020,102900051004294,6.3
7/23/2020,102900051010455,4.77
7/23/2020,106956146480197,2.13
7/24/2020,102900005115779,6.15
7/24/2020,102900005115786,2.79
7/24/2020,102900005115793,9.82
7/24/2020,102900005115823,4.19
7/24/2020,102900005115908,4.34
7/24/2020,102900005115946,4.24
7/24/2020,102900005115984,4.37
7/24/2020,102900005116226,4.59
7/24/2020,102900005116233,11.29
7/24/2020,102900005116257,5.18
7/24/2020,102900005116509,3.39
7/24/2020,102900005116530,12
7/24/2020,102900005116547,5.31
7/24/2020,102900005116714,8.63
7/24/2020,102900005116899,8
7/24/2020,102900005116912,7.83
7/24/2020,102900005116943,8.88
7/24/2020,102900005117056,6.26
7/24/2020,102900005117209,11.61
7/24/2020,102900005118824,6.88
7/24/2020,102900005118831,4.03
7/24/2020,102900005119944,9.98
7/24/2020,102900005119975,2.8
7/24/2020,102900005123880,3.62
7/24/2020,102900005125808,10.74
7/24/2020,102900005125815,5.62
7/24/2020,102900011000328,5.06
7/24/2020,102900011001219,11.8
7/24/2020,102900011001806,3.13
7/24/2020,102900011008522,5.77
7/24/2020,102900011009444,4.62
7/24/2020,102900011009970,4.7
7/24/2020,102900051000944,22
7/24/2020,102900051004294,6.68
7/24/2020,102900051010455,4.69
7/24/2020,106956146480197,2.07
7/25/2020,102900005115762,4.22
7/25/2020,102900005115779,6.15
7/25/2020,102900005115786,3.2
7/25/2020,102900005115793,9.79
7/25/2020,102900005115823,4.97
7/25/2020,102900005115908,4.33
7/25/2020,102900005115946,4.23
7/25/2020,102900005115960,2
7/25/2020,102900005115984,4.38
7/25/2020,102900005116226,4.75
7/25/2020,102900005116233,11.56
7/25/2020,102900005116257,5.2
7/25/2020,102900005116509,3.55
7/25/2020,102900005116530,12
7/25/2020,102900005116547,5.3
7/25/2020,102900005116714,9.18
7/25/2020,102900005116899,8
7/25/2020,102900005116912,7.8
7/25/2020,102900005116943,9.84
7/25/2020,102900005117056,6.66
7/25/2020,102900005117209,11.16
7/25/2020,102900005118824,6.92
7/25/2020,102900005118831,4.03
7/25/2020,102900005119944,9.95
7/25/2020,102900005119975,2.8
7/25/2020,102900005123880,3.63
7/25/2020,102900005125808,10.82
7/25/2020,102900005125815,5.61
7/25/2020,102900011000328,5.06
7/25/2020,102900011001219,11.27
7/25/2020,102900011001806,3.11
7/25/2020,102900011008522,5.54
7/25/2020,102900011009444,5
7/25/2020,102900011009970,4.67
7/25/2020,102900051004294,6.81
7/25/2020,102900051010455,4.69
7/25/2020,106956146480197,2.07
7/26/2020,102900005115762,4.23
7/26/2020,102900005115779,6.15
7/26/2020,102900005115786,3.34
7/26/2020,102900005115793,9.72
7/26/2020,102900005115823,5
7/26/2020,102900005115908,4.48
7/26/2020,102900005115946,4.23
7/26/2020,102900005115960,2
7/26/2020,102900005115984,4.37
7/26/2020,102900005116226,4.94
7/26/2020,102900005116233,11.82
7/26/2020,102900005116257,5.29
7/26/2020,102900005116509,3.84
7/26/2020,102900005116530,12
7/26/2020,102900005116547,5.31
7/26/2020,102900005116714,9.42
7/26/2020,102900005116899,8
7/26/2020,102900005116912,7.73
7/26/2020,102900005116943,11.52
7/26/2020,102900005117056,6.68
7/26/2020,102900005117209,10.47
7/26/2020,102900005118824,7.08
7/26/2020,102900005118831,4.03
7/26/2020,102900005119944,9.95
7/26/2020,102900005119975,3.2
7/26/2020,102900005123880,5.69
7/26/2020,102900005125808,10.82
7/26/2020,102900005125815,5.62
7/26/2020,102900011000328,5.11
7/26/2020,102900011001219,10.59
7/26/2020,102900011001806,3.06
7/26/2020,102900011008522,5
7/26/2020,102900011009444,4.88
7/26/2020,102900011009970,4.66
7/26/2020,102900051000944,22
7/26/2020,102900051004294,6.75
7/26/2020,102900051010455,4.69
7/26/2020,106956146480197,2.05
7/27/2020,102900005115762,4.23
7/27/2020,102900005115779,6.15
7/27/2020,102900005115786,3.43
7/27/2020,102900005115793,9.76
7/27/2020,102900005115823,5
7/27/2020,102900005115908,4.52
7/27/2020,102900005115960,2
7/27/2020,102900005115984,4.38
7/27/2020,102900005116226,4.89
7/27/2020,102900005116233,11.29
7/27/2020,102900005116257,5.81
7/27/2020,102900005116509,4.16
7/27/2020,102900005116530,12
7/27/2020,102900005116547,5.33
7/27/2020,102900005116714,9.44
7/27/2020,102900005116899,7.63
7/27/2020,102900005116912,7.77
7/27/2020,102900005116943,12.08
7/27/2020,102900005117056,6.66
7/27/2020,102900005117209,10.52
7/27/2020,102900005118824,6.65
7/27/2020,102900005118831,4.04
7/27/2020,102900005119944,9.89
7/27/2020,102900005119975,3.6
7/27/2020,102900005123880,6.85
7/27/2020,102900005125808,10.89
7/27/2020,102900005125815,5.63
7/27/2020,102900011000328,5.1
7/27/2020,102900011001219,10.49
7/27/2020,102900011001806,3.12
7/27/2020,102900011008522,5
7/27/2020,102900011009444,4.64
7/27/2020,102900011009970,4.65
7/27/2020,102900011011546,2.1
7/27/2020,102900051000944,22
7/27/2020,102900051004294,6.72
7/27/2020,102900051010455,4.69
7/27/2020,106956146480197,2.01
7/28/2020,102900005115762,4.28
7/28/2020,102900005115779,6.15
7/28/2020,102900005115786,3.44
7/28/2020,102900005115793,9.6
7/28/2020,102900005115823,5
7/28/2020,102900005115908,4.55
7/28/2020,102900005115946,4.26
7/28/2020,102900005115960,2
7/28/2020,102900005115984,4.38
7/28/2020,102900005116226,4.81
7/28/2020,102900005116233,11.26
7/28/2020,102900005116257,5.72
7/28/2020,102900005116509,4.2
7/28/2020,102900005116530,12
7/28/2020,102900005116547,5.36
7/28/2020,102900005116714,9.44
7/28/2020,102900005116899,7.4
7/28/2020,102900005116912,7.81
7/28/2020,102900005116943,15.35
7/28/2020,102900005117056,6.67
7/28/2020,102900005117209,10.42
7/28/2020,102900005118824,6.39
7/28/2020,102900005118831,4.05
7/28/2020,102900005119944,9.91
7/28/2020,102900005119975,3.6
7/28/2020,102900005123880,7.14
7/28/2020,102900005125808,10.82
7/28/2020,102900005125815,5.65
7/28/2020,102900011000328,4.83
7/28/2020,102900011001219,10.18
7/28/2020,102900011001806,3.18
7/28/2020,102900011008522,5
7/28/2020,102900011009444,4.55
7/28/2020,102900011009970,4.49
7/28/2020,102900011011546,2.12
7/28/2020,102900051004294,6.67
7/28/2020,102900051010455,4.69
7/28/2020,106956146480197,2
7/29/2020,102900005115779,6.15
7/29/2020,102900005115786,3.43
7/29/2020,102900005115793,9.26
7/29/2020,102900005115823,5
7/29/2020,102900005115908,4.53
7/29/2020,102900005115946,4.31
7/29/2020,102900005115960,2
7/29/2020,102900005115984,4.69
7/29/2020,102900005116226,4.79
7/29/2020,102900005116233,11.08
7/29/2020,102900005116257,5.57
7/29/2020,102900005116509,4.19
7/29/2020,102900005116530,12
7/29/2020,102900005116547,5.35
7/29/2020,102900005116714,9.43
7/29/2020,102900005116899,7.4
7/29/2020,102900005116912,7.87
7/29/2020,102900005116943,16.34
7/29/2020,102900005117056,6.6
7/29/2020,102900005117209,10.33
7/29/2020,102900005118824,6.39
7/29/2020,102900005118831,4.08
7/29/2020,102900005119944,9.96
7/29/2020,102900005119975,3.6
7/29/2020,102900005123880,5.41
7/29/2020,102900005125808,10.83
7/29/2020,102900005125815,5.66
7/29/2020,102900011000328,4.72
7/29/2020,102900011001219,10.87
7/29/2020,102900011001806,3.41
7/29/2020,102900011008522,5.17
7/29/2020,102900011009444,4.44
7/29/2020,102900011009970,4.47
7/29/2020,102900051004294,6.5
7/29/2020,102900051010455,4.69
7/29/2020,106956146480197,2.01
7/30/2020,102900005115779,6.15
7/30/2020,102900005115786,3.52
7/30/2020,102900005115793,9.34
7/30/2020,102900005115823,5
7/30/2020,102900005115908,4.51
7/30/2020,102900005115960,2
7/30/2020,102900005115984,4.69
7/30/2020,102900005116219,8.43
7/30/2020,102900005116226,4.82
7/30/2020,102900005116233,11.07
7/30/2020,102900005116257,5.57
7/30/2020,102900005116509,4.12
7/30/2020,102900005116530,12.16
7/30/2020,102900005116547,5.32
7/30/2020,102900005116714,9.42
7/30/2020,102900005116899,7.4
7/30/2020,102900005116912,7.88
7/30/2020,102900005116943,15.72
7/30/2020,102900005117056,6.54
7/30/2020,102900005117209,11.51
7/30/2020,102900005118824,7.11
7/30/2020,102900005118831,4.07
7/30/2020,102900005119944,9.96
7/30/2020,102900005119975,3.6
7/30/2020,102900005123880,3.69
7/30/2020,102900005125808,9.91
7/30/2020,102900005125815,5.44
7/30/2020,102900011000328,5.09
7/30/2020,102900011001219,10.26
7/30/2020,102900011001806,3.41
7/30/2020,102900011008522,5.28
7/30/2020,102900011009444,4.47
7/30/2020,102900011009970,4.53
7/30/2020,102900051004294,6.74
7/30/2020,102900051010455,4.69
7/30/2020,106956146480197,2.06
7/31/2020,102900005115762,4.38
7/31/2020,102900005115779,6.15
7/31/2020,102900005115786,3.65
7/31/2020,102900005115793,9.28
7/31/2020,102900005115823,5
7/31/2020,102900005115908,4.51
7/31/2020,102900005115946,4.25
7/31/2020,102900005115960,2
7/31/2020,102900005115984,4.69
7/31/2020,102900005116226,4.92
7/31/2020,102900005116233,11.54
7/31/2020,102900005116257,5.57
7/31/2020,102900005116509,4.03
7/31/2020,102900005116530,12.6
7/31/2020,102900005116547,5.3
7/31/2020,102900005116714,9.42
7/31/2020,102900005116899,7.54
7/31/2020,102900005116912,7.82
7/31/2020,102900005116943,15.31
7/31/2020,102900005117056,6.54
7/31/2020,102900005117209,11.57
7/31/2020,102900005118824,7.22
7/31/2020,102900005118831,4.04
7/31/2020,102900005119944,10.01
7/31/2020,102900005119975,3.6
7/31/2020,102900005123880,3.69
7/31/2020,102900005125808,7.46
7/31/2020,102900005125815,5.42
7/31/2020,102900011000328,5.12
7/31/2020,102900011001219,10.34
7/31/2020,102900011001806,3.37
7/31/2020,102900011008522,5.28
7/31/2020,102900011009444,4.45
7/31/2020,102900011009970,4.64
7/31/2020,102900051004294,6.92
7/31/2020,102900051010455,4.69
7/31/2020,106956146480197,2.08
8/1/2020,102900005115762,4.78
8/1/2020,102900005115779,6.15
8/1/2020,102900005115786,3.64
8/1/2020,102900005115793,9.22
8/1/2020,102900005115823,4.99
8/1/2020,102900005115908,4.52
8/1/2020,102900005115946,4.72
8/1/2020,102900005115960,2
8/1/2020,102900005115984,4.69
8/1/2020,102900005116219,8.43
8/1/2020,102900005116226,4.89
8/1/2020,102900005116233,12.62
8/1/2020,102900005116257,4.81
8/1/2020,102900005116509,4.03
8/1/2020,102900005116530,12.6
8/1/2020,102900005116547,5.33
8/1/2020,102900005116714,9.43
8/1/2020,102900005116899,7.6
8/1/2020,102900005116912,7.8
8/1/2020,102900005116943,14.37
8/1/2020,102900005117056,6.55
8/1/2020,102900005117209,12.29
8/1/2020,102900005118824,7.23
8/1/2020,102900005118831,4.02
8/1/2020,102900005119944,9.95
8/1/2020,102900005119975,3.68
8/1/2020,102900005123880,6.44
8/1/2020,102900005125808,6.44
8/1/2020,102900005125815,5.41
8/1/2020,102900011000328,4.99
8/1/2020,102900011001219,10.81
8/1/2020,102900011001806,3.37
8/1/2020,102900011006689,3.83
8/1/2020,102900011008522,5.28
8/1/2020,102900011009444,4.45
8/1/2020,102900011009970,5.07
8/1/2020,102900051004294,6.81
8/1/2020,102900051010455,4.69
8/1/2020,106956146480197,2.08
8/2/2020,102900005115762,5.48
8/2/2020,102900005115779,6.33
8/2/2020,102900005115786,4.35
8/2/2020,102900005115793,9.21
8/2/2020,102900005115823,4.97
8/2/2020,102900005115908,4.43
8/2/2020,102900005115946,5.74
8/2/2020,102900005115960,2
8/2/2020,102900005115984,4.69
8/2/2020,102900005116219,8.44
8/2/2020,102900005116226,4.81
8/2/2020,102900005116233,12.68
8/2/2020,102900005116257,4.53
8/2/2020,102900005116509,3.71
8/2/2020,102900005116530,12.6
8/2/2020,102900005116547,5.34
8/2/2020,102900005116714,9.42
8/2/2020,102900005116790,4.02
8/2/2020,102900005116899,7.51
8/2/2020,102900005116912,7.79
8/2/2020,102900005116943,11.2
8/2/2020,102900005117056,6.38
8/2/2020,102900005117209,10.2
8/2/2020,102900005118817,10.66
8/2/2020,102900005118824,7.23
8/2/2020,102900005118831,4.04
8/2/2020,102900005119944,9.93
8/2/2020,102900005119975,3.72
8/2/2020,102900005123880,8.39
8/2/2020,102900005125808,5.95
8/2/2020,102900005125815,5.43
8/2/2020,102900011000328,4.22
8/2/2020,102900011001219,11.08
8/2/2020,102900011001806,3.37
8/2/2020,102900011006689,4.14
8/2/2020,102900011006948,11
8/2/2020,102900011008522,5.28
8/2/2020,102900011009444,4.44
8/2/2020,102900011009970,5.33
8/2/2020,102900011011546,2.12
8/2/2020,102900051000944,22
8/2/2020,102900051004294,6.24
8/2/2020,102900051010455,4.69
8/2/2020,106956146480197,2.05
8/3/2020,102900005115762,5.61
8/3/2020,102900005115779,7.7
8/3/2020,102900005115786,3.99
8/3/2020,102900005115793,9.22
8/3/2020,102900005115823,4.97
8/3/2020,102900005115908,4.4
8/3/2020,102900005115946,5.48
8/3/2020,102900005115960,2
8/3/2020,102900005115984,4.69
8/3/2020,102900005116219,9.53
8/3/2020,102900005116226,4.83
8/3/2020,102900005116233,12.21
8/3/2020,102900005116257,3.83
8/3/2020,102900005116509,3.61
8/3/2020,102900005116530,12.6
8/3/2020,102900005116547,5.4
8/3/2020,102900005116714,8.94
8/3/2020,102900005116790,4.02
8/3/2020,102900005116899,7.31
8/3/2020,102900005116912,7.82
8/3/2020,102900005116943,11.21
8/3/2020,102900005117056,5.9
8/3/2020,102900005117209,10.15
8/3/2020,102900005118817,10.54
8/3/2020,102900005118824,7.23
8/3/2020,102900005118831,4.12
8/3/2020,102900005119944,9.95
8/3/2020,102900005119975,3.61
8/3/2020,102900005123880,4.09
8/3/2020,102900005125808,5.93
8/3/2020,102900005125815,5.47
8/3/2020,102900011000328,5.21
8/3/2020,102900011001219,10.57
8/3/2020,102900011001806,3.34
8/3/2020,102900011006948,11.05
8/3/2020,102900011008522,5.28
8/3/2020,102900011009444,4.43
8/3/2020,102900011009970,5.13
8/3/2020,102900011011546,2.14
8/3/2020,102900051000944,22
8/3/2020,102900051004294,6.11
8/3/2020,102900051010455,4.69
8/3/2020,106956146480197,2.05
8/4/2020,102900005115762,4.21
8/4/2020,102900005115779,8.08
8/4/2020,102900005115786,2.97
8/4/2020,102900005115793,9.24
8/4/2020,102900005115823,4.69
8/4/2020,102900005115908,4.55
8/4/2020,102900005115946,4.2
8/4/2020,102900005115960,2
8/4/2020,102900005115984,5
8/4/2020,102900005116226,4.72
8/4/2020,102900005116257,4.49
8/4/2020,102900005116509,3.22
8/4/2020,102900005116530,13
8/4/2020,102900005116547,5.36
8/4/2020,102900005116714,8.76
8/4/2020,102900005116790,4.02
8/4/2020,102900005116899,7.2
8/4/2020,102900005116912,7.82
8/4/2020,102900005116943,11.69
8/4/2020,102900005117056,6.01
8/4/2020,102900005117209,10.3
8/4/2020,102900005118824,6.86
8/4/2020,102900005118831,4.07
8/4/2020,102900005119944,9.97
8/4/2020,102900005119975,3.6
8/4/2020,102900005123880,3.44
8/4/2020,102900005125808,6.08
8/4/2020,102900005125815,5.51
8/4/2020,102900011000175,4.7
8/4/2020,102900011000328,5.18
8/4/2020,102900011001219,9.63
8/4/2020,102900011001806,3.34
8/4/2020,102900011006689,4.27
8/4/2020,102900011006948,11.02
8/4/2020,102900011008522,4.65
8/4/2020,102900011009444,3.6
8/4/2020,102900011009970,4.83
8/4/2020,102900011011546,2.11
8/4/2020,102900051000944,22
8/4/2020,102900051004294,6.23
8/4/2020,102900051010455,4.69
8/5/2020,102900005115762,4.21
8/5/2020,102900005115779,8.08
8/5/2020,102900005115786,2.97
8/5/2020,102900005115793,9.25
8/5/2020,102900005115823,5.46
8/5/2020,102900005115908,4.56
8/5/2020,102900005115946,4.2
8/5/2020,102900005115960,2
8/5/2020,102900005115984,5
8/5/2020,102900005116219,12.94
8/5/2020,102900005116226,4.73
8/5/2020,102900005116233,13.81
8/5/2020,102900005116257,4.72
8/5/2020,102900005116509,3.07
8/5/2020,102900005116530,13
8/5/2020,102900005116547,5.38
8/5/2020,102900005116714,8.63
8/5/2020,102900005116790,4.02
8/5/2020,102900005116899,7.2
8/5/2020,102900005116912,7.82
8/5/2020,102900005116943,10.15
8/5/2020,102900005117056,6.06
8/5/2020,102900005118817,10.28
8/5/2020,102900005118824,6.85
8/5/2020,102900005118831,4.09
8/5/2020,102900005119944,9.97
8/5/2020,102900005119975,3.6
8/5/2020,102900005125808,6.03
8/5/2020,102900005125815,5.46
8/5/2020,102900011000175,4.71
8/5/2020,102900011000328,5.21
8/5/2020,102900011006689,4.26
8/5/2020,102900011006948,11.02
8/5/2020,102900011008522,5.95
8/5/2020,102900011009444,4.12
8/5/2020,102900011009970,4.81
8/5/2020,102900011011546,2.12
8/5/2020,102900051000944,22
8/5/2020,102900051004294,6.35
8/5/2020,102900051010455,4.69
8/5/2020,106956146480197,2.07
8/6/2020,102900005115762,4.26
8/6/2020,102900005115779,7.61
8/6/2020,102900005115786,2.97
8/6/2020,102900005115793,9.25
8/6/2020,102900005115823,5.02
8/6/2020,102900005115908,4.53
8/6/2020,102900005115946,4.2
8/6/2020,102900005115960,2
8/6/2020,102900005115984,5.16
8/6/2020,102900005116219,12.29
8/6/2020,102900005116226,4.79
8/6/2020,102900005116233,14.12
8/6/2020,102900005116257,4.98
8/6/2020,102900005116509,3.03
8/6/2020,102900005116530,13
8/6/2020,102900005116547,5.35
8/6/2020,102900005116714,8.56
8/6/2020,102900005116790,4.02
8/6/2020,102900005116899,7.2
8/6/2020,102900005116912,7.8
8/6/2020,102900005116943,9.15
8/6/2020,102900005117056,6.08
8/6/2020,102900005117209,10.3
8/6/2020,102900005118824,6.46
8/6/2020,102900005118831,4.06
8/6/2020,102900005119944,9.98
8/6/2020,102900005119975,3.6
8/6/2020,102900005123880,3.2
8/6/2020,102900005125808,7.58
8/6/2020,102900005125815,5.36
8/6/2020,102900011000175,4.71
8/6/2020,102900011000328,5.2
8/6/2020,102900011001219,9.41
8/6/2020,102900011001806,3.34
8/6/2020,102900011006689,4.25
8/6/2020,102900011006948,11.02
8/6/2020,102900011008522,5
8/6/2020,102900011009444,4.18
8/6/2020,102900011009970,4.8
8/6/2020,102900011011546,2.1
8/6/2020,102900051000944,22
8/6/2020,102900051004294,5.14
8/6/2020,102900051010455,4.69
8/6/2020,106956146480197,2.08
8/7/2020,102900005115762,4.02
8/7/2020,102900005115779,7.24
8/7/2020,102900005115786,2.97
8/7/2020,102900005115793,9.19
8/7/2020,102900005115823,4.69
8/7/2020,102900005115908,4.59
8/7/2020,102900005115960,2
8/7/2020,102900005115984,5.31
8/7/2020,102900005116226,4.76
8/7/2020,102900005116233,12.72
8/7/2020,102900005116257,3.74
8/7/2020,102900005116509,3.17
8/7/2020,102900005116530,13
8/7/2020,102900005116547,5.38
8/7/2020,102900005116714,8.59
8/7/2020,102900005116790,4.02
8/7/2020,102900005116899,7.2
8/7/2020,102900005116943,9.48
8/7/2020,102900005117056,6.25
8/7/2020,102900005117209,12.37
8/7/2020,102900005118817,10.28
8/7/2020,102900005118824,6.33
8/7/2020,102900005118831,4.1
8/7/2020,102900005119944,9.96
8/7/2020,102900005119975,3.6
8/7/2020,102900005123880,2.99
8/7/2020,102900005125808,6.14
8/7/2020,102900005125815,5.17
8/7/2020,102900011000175,4.69
8/7/2020,102900011000328,5.26
8/7/2020,102900011001219,8.55
8/7/2020,102900011001806,3.34
8/7/2020,102900011001813,1.73
8/7/2020,102900011006689,4.23
8/7/2020,102900011006948,11.02
8/7/2020,102900011007969,5.3
8/7/2020,102900011008522,5.04
8/7/2020,102900011009246,7.64
8/7/2020,102900011009444,4.5
8/7/2020,102900011009970,4.77
8/7/2020,102900011011546,2.13
8/7/2020,102900011012994,2.94
8/7/2020,102900011013274,3.75
8/7/2020,102900051000944,22
8/7/2020,102900051004294,4.98
8/7/2020,102900051010455,4.69
8/7/2020,106956146480197,2.05
8/8/2020,102900005115762,3.85
8/8/2020,102900005115779,6.92
8/8/2020,102900005115786,2.97
8/8/2020,102900005115793,9.21
8/8/2020,102900005115823,4.73
8/8/2020,102900005115908,4.54
8/8/2020,102900005115960,2
8/8/2020,102900005115984,5.31
8/8/2020,102900005116233,11.87
8/8/2020,102900005116257,2
8/8/2020,102900005116509,3.38
8/8/2020,102900005116530,13
8/8/2020,102900005116547,5.38
8/8/2020,102900005116714,8.68
8/8/2020,102900005116790,3.75
8/8/2020,102900005116899,7.2
8/8/2020,102900005116912,7.8
8/8/2020,102900005116943,11.52
8/8/2020,102900005117056,6.28
8/8/2020,102900005118817,10.45
8/8/2020,102900005118824,6.41
8/8/2020,102900005118831,4.11
8/8/2020,102900005119944,9.95
8/8/2020,102900005119975,3.6
8/8/2020,102900005123880,3.01
8/8/2020,102900005125808,6.57
8/8/2020,102900005125815,5.15
8/8/2020,102900011000175,4.73
8/8/2020,102900011000328,5.52
8/8/2020,102900011001219,8.44
8/8/2020,102900011001806,3.31
8/8/2020,102900011001813,1.73
8/8/2020,102900011006948,11
8/8/2020,102900011007969,5.3
8/8/2020,102900011008522,5.04
8/8/2020,102900011009246,7.59
8/8/2020,102900011009444,3.99
8/8/2020,102900011009970,4.56
8/8/2020,102900011011546,2.1
8/8/2020,102900011012994,2.94
8/8/2020,102900011013274,3.75
8/8/2020,102900051000944,22
8/8/2020,102900051004294,5.08
8/8/2020,102900051010455,4.69
